"","SAMPLE_ID","code1","code2","code3","num1","num2","Gene_Symbol","Gene_symbol2","description","Score","Expected","Template_length","Template_Identity","Template_Coverage","Query_Identity","Query_Coverage","Depth","q_value","p_value","readCount","fragmentCount","mapScoreSum","refCoveredPositions","refConsensusSum","bpTotal","depthVariance","nucHighDepthVariance","depthMax","snpSum","insertSum","deletionSum","readCountAln","fragmentCountAln","template_length_kb","percent_rooted_reads","number_rooted_reads","number_taxon_reads","taxon_rank","taxon_symbol","taxon","Template_Coverage_2","Query_Identity_2"
"702","HUMO775","1028100272","WP_063856407.1","NG_048270.1","1","1","tet(Q)","tet(Q)","tetracycline_resistance_ribosomal_protection_protein_Tet(Q) NG_048270.1:101-2026","  135340","    1489","    1926","   98.29","  100.00","   98.29","  100.00","   71.51","130936.60","1.0e-26",1415,"845","133113","1926","1893","137737","815.016144","0","150","1484","34","24","1096","581",1.926,32.9,2750592,35057,"D",2,"    Bacteria",100,98.29
"703","HUMO775","1028100648","WP_063856783.1","NG_048502.1","1","1","vanXY-G2","vanXY-G2","D-Ala-D-Ala_dipeptidase/D-Ala-D-Ala_carboxypeptidase_VanXY-G2 NG_048502.1:101-865","    3723","     605","     765","   63.14","   63.14","  100.00","  158.39","    1.05"," 2245.72","1.0e-26",181,"143","794","483","483","800","1.08941","0","4","2","0","0","6","3",0.765,32.9,2750592,35057,"D",2,"    Bacteria",63.14,100
"704","HUMO775","488251003","WP_002322211.1","NG_047755.1","1","1","dfrF","dfrF","trimethoprim-resistant_dihydrofolate_reductase_DfrF NG_047755.1:101-595","   12257","     391","     495","  100.00","  100.00","  100.00","  100.00","   21.57","11132.18","1.0e-26",199,"141","10637","495","495","10677","59.138072","0","40","10","2","0","101","55",0.495,32.9,2750592,35057,"D",2,"    Bacteria",100,100
"705","HUMO775","488624287","WP_002560998.1","NG_048269.1","1","1","tet(Q)","tet(Q)","tetracycline_resistance_ribosomal_protection_protein_Tet(Q) NG_048269.1:101-2026","   87162","    1502","    1926","   99.17","  100.00","   99.17","  100.00","   47.87","82757.42","1.0e-26",805,"462","88504","1926","1910","92194","391.834113","9","113","1227","3","0","719","390",1.926,32.9,2750592,35057,"D",2,"    Bacteria",100,99.17
"706","HUMO775","488650015","WP_002586627.1","NG_048281.1","1","1","tet(W)","tet(W)","tetracycline_resistance_ribosomal_protection_protein_Tet(W) NG_048281.1:101-2020","  124192","    1487","    1920","  100.00","  100.00","  100.00","  100.00","   63.31","119799.32","1.0e-26",1234,"704","120788","1920","1920","121557","475.634047","0","124","236","9","5","1017","521",1.92,32.9,2750592,35057,"D",2,"    Bacteria",100,100
"707","HUMO775","488673313","WP_002602099.1","NG_048125.1","1","1","tet(32)","tet(32)","tetracycline_resistance_ribosomal_protection_protein_Tet(32) NG_048125.1:101-2020","   27114","    1513","    1920","   83.54","   83.54","  100.00","  119.70","   13.12","22894.24","1.0e-26",337,"217","24973","1604","1604","25186","99.469478","0","35","71","0","0","203","104",1.92,32.9,2750592,35057,"D",2,"    Bacteria",83.54,100
"708","HUMO775","490421615","WP_004293868.1","NG_048268.1","1","1","tet(Q)","tet(Q)","tetracycline_resistance_ribosomal_protection_protein_Tet(Q) NG_048268.1:101-2026","   15160","    1521","    1926","   67.08","   70.40","   95.28","  142.04","    9.98","11151.47","1.0e-26",208,"140","16537","1356","1292","19216","163.938211","0","47","893","0","0","151","94",1.926,32.9,2750592,35057,"D",2,"    Bacteria",70.4,95.28
"709","HUMO775","490469169","WP_004339683.1","NG_047634.1","1","1","cfxA_fam","cfxA_fam","CfxA_family_broad-spectrum_class_A_beta-lactamase NG_047634.1:44-1009","  108833","     750","     966","   99.90","  100.00","   99.90","  100.00","  111.46","106602.25","1.0e-26",994,"553","106919","966","965","107674","2322.016803","0","212","239","10","3","872","446",0.966,32.9,2750592,35057,"D",2,"    Bacteria",100,99.9
"710","HUMO775","501919555","WP_012669445.1","NG_048264.1","1","1","tet(O)","tet(O)","tetracycline_resistance_ribosomal_protection_protein_Tet(O) NG_048264.1:101-2020","   89039","    1496","    1920","   99.06","   99.06","  100.00","  100.95","   43.77","84647.15","1.0e-26",1036,"643","83227","1902","1902","84029","583.665136","0","102","249","4","8","697","360",1.92,32.9,2750592,35057,"D",2,"    Bacteria",99.06,100
"711","HUMO775","505385953","WP_015573055.1","NG_048139.1","1","1","tet(40)","tet(40)","tetracycline_efflux_MFS_transporter_Tet(40) NG_048139.1:101-1321","   26831","     962","    1221","   99.84","  100.00","   99.84","  100.00","   19.71","24077.43","1.0e-26",377,"244","23823","1221","1219","24063","39.24375","0","35","78","3","0","201","104",1.221,32.9,2750592,35057,"D",2,"    Bacteria",100,99.84
"712","HUMO775","636989663","WP_024407615.1","NG_048140.1","1","1","tet(40)","tet(40)","tetracycline_efflux_MFS_transporter_Tet(40) NG_048140.1:101-1321","    6229","     965","    1221","   81.16","   81.82","   99.20","  122.22","    4.81"," 3850.33","1.0e-26",53,"29","5661","999","991","5875","21.473116","0","16","43","40","0","43","22",1.221,32.9,2750592,35057,"D",2,"    Bacteria",81.82,99.2
"713","HUMO825","1028100272","WP_063856407.1","NG_048270.1","1","1","tet(Q)","tet(Q)","tetracycline_resistance_ribosomal_protection_protein_Tet(Q) NG_048270.1:101-2026","   62081","    1297","    1926","   98.75","  100.00","   98.75","  100.00","   34.32","58294.74","1.0e-26",601,"354","62935","1926","1902","66094","309.485359","0","75","1045","0","4","500","267",1.926,35.46,2665495,27068,"D",2,"    Bacteria",100,98.75
"714","HUMO825","1469324127","WP_117664257.1","NG_064793.1","1","1","cfxA6","cfxA6","broad-spectrum_class_A_beta-lactamase_CfxA6 NG_064793.1:101-1063","    9325","     655","     963","   99.79","  100.00","   99.79","  100.00","    7.15"," 7530.40","1.0e-26",207,"154","6814","963","961","6883","12.0551","0","16","23","0","0","56","29",0.963,35.46,2665495,27068,"D",2,"    Bacteria",100,99.79
"715","HUMO825","488251003","WP_002322211.1","NG_047755.1","1","1","dfrF","dfrF","trimethoprim-resistant_dihydrofolate_reductase_DfrF NG_047755.1:101-595","    9320","     336","     495","  100.00","  100.20","   99.80","   99.80","   16.08"," 8356.09","1.0e-26",159,"115","7834","496","495","7959","89.943287","0","32","36","6","0","70","40",0.495,35.46,2665495,27068,"D",2,"    Bacteria",100.2,99.8
"716","HUMO825","488624287","WP_002560998.1","NG_048269.1","1","1","tet(Q)","tet(Q)","tetracycline_resistance_ribosomal_protection_protein_Tet(Q) NG_048269.1:101-2026","  161292","    1271","    1926","  100.00","  100.00","  100.00","  100.00","   84.43","157517.78","1.0e-26",1635,"968","158464","1926","1926","162615","1330.343953","113","223","1362","7","7","1287","685",1.926,35.46,2665495,27068,"D",2,"    Bacteria",100,100
"717","HUMO825","488650015","WP_002586627.1","NG_048281.1","1","1","tet(W)","tet(W)","tetracycline_resistance_ribosomal_protection_protein_Tet(W) NG_048281.1:101-2020","   55982","    1295","    1920","  100.00","  100.00","  100.00","  100.00","   27.71","52213.93","1.0e-26",623,"390","52922","1920","1920","53211","137.592719","0","58","79","16","2","435","224",1.92,35.46,2665495,27068,"D",2,"    Bacteria",100,100
"718","HUMO825","488673313","WP_002602099.1","NG_048125.1","1","1","tet(32)","tet(32)","tetracycline_resistance_ribosomal_protection_protein_Tet(32) NG_048125.1:101-2020","   18065","    1305","    1920","   83.54","   83.59","   99.94","  119.63","    8.63","14501.59","1.0e-26",231,"154","16395","1605","1604","16578","32.139235","0","19","59","0","1","127","66",1.92,35.46,2665495,27068,"D",2,"    Bacteria",83.59,99.94
"719","HUMO825","490421615","WP_004293868.1","NG_048268.1","1","1","tet(Q)","tet(Q)","tetracycline_resistance_ribosomal_protection_protein_Tet(Q) NG_048268.1:101-2026","   10733","    1311","    1926","   84.22","   87.02","   96.78","  114.92","    7.27"," 7370.70","1.0e-26",127,"84","12068","1676","1622","13996","74.567407","18","34","641","1","0","108","65",1.926,35.46,2665495,27068,"D",2,"    Bacteria",87.02,96.78
"720","HUMO825","490469169","WP_004339683.1","NG_047634.1","1","1","cfxA_fam","cfxA_fam","CfxA_family_broad-spectrum_class_A_beta-lactamase NG_047634.1:44-1009","   15837","     656","     966","   98.14","   98.24","   99.89","  101.79","   13.86","13971.20","1.0e-26",256,"183","13342","949","948","13393","75.030264","0","36","13","0","2","106","55",0.966,35.46,2665495,27068,"D",2,"    Bacteria",98.24,99.89
"721","HUMO825","501919555","WP_012669445.1","NG_048264.1","1","1","tet(O)","tet(O)","tetracycline_resistance_ribosomal_protection_protein_Tet(O) NG_048264.1:101-2020","   56362","    1294","    1920","   99.74","  100.00","   99.74","  100.00","   27.73","52593.44","1.0e-26",705,"461","52355","1920","1915","53240","165.256858","0","58","285","0","5","437","231",1.92,35.46,2665495,27068,"D",2,"    Bacteria",100,99.74
"722","HUMO825","636989663","WP_024407615.1","NG_048140.1","1","1","tet(40)","tet(40)","tetracycline_efflux_MFS_transporter_Tet(40) NG_048140.1:101-1321","   15878","     830","    1221","  100.00","  100.00","  100.00","  100.00","   11.52","13552.38","1.0e-26",226,"159","13968","1221","1221","14071","23.258425","24","28","25","20","0","118","63",1.221,35.46,2665495,27068,"D",2,"    Bacteria",100,100
"723","HUMO829","1028099861","WP_063856113.1","NG_048220.1","1","1","tet(M)","tet(M)","tetracycline_resistance_ribosomal_protection_protein_Tet(M) NG_048220.1:101-2020","    9280","    1408","    1920","   75.52","   75.52","  100.00","  132.41","    2.43"," 5797.11","1.0e-26",312,"251","4657","1450","1450","4663","4.226159","0","8","2","0","0","36","18",1.92,35.11,2126072,24385,"D",2,"    Bacteria",75.52,100
"724","HUMO829","1028100270","WP_063856405.1","NG_048262.1","1","1","tet(O)","tet(O)","tetracycline_resistance_ribosomal_protection_protein_Tet(O) NG_048262.1:14-1933","    9415","    1408","    1920","   63.18","   63.39","   99.67","  157.76","    4.64"," 5922.92","1.0e-26",108,"69","8757","1217","1213","8901","62.919021","100","36","44","0","2","66","37",1.92,35.11,2126072,24385,"D",2,"    Bacteria",63.39,99.67
"725","HUMO829","1028100271","WP_063856406.1","NG_048265.1","1","1","tet(O)","tet(O)","tetracycline_resistance_ribosomal_protection_protein_Tet(O) NG_048265.1:101-2020","   60386","    1394","    1920","   94.69","   94.79","   99.89","  105.49","   29.10","56327.07","1.0e-26",776,"507","55372","1820","1818","55865","487.223528","0","85","157","2","2","468","245",1.92,35.11,2126072,24385,"D",2,"    Bacteria",94.79,99.89
"726","HUMO829","1028100272","WP_063856407.1","NG_048270.1","1","1","tet(Q)","tet(Q)","tetracycline_resistance_ribosomal_protection_protein_Tet(Q) NG_048270.1:101-2026","   62578","    1398","    1926","   99.22","  100.00","   99.22","  100.00","   31.66","58504.06","1.0e-26",769,"501","59283","1926","1911","60985","109.456726","0","59","568","0","0","489","259",1.926,35.11,2126072,24385,"D",2,"    Bacteria",100,99.22
"727","HUMO829","1028105071","WP_063860256.1","NG_049083.1","1","1","blaEC-18","blaEC","extended-spectrum_class_C_beta-lactamase_EC-18 NG_049083.1:101-1234","   16770","     830","    1134","   96.83","   97.53","   99.28","  102.53","   14.43","14435.01","1.0e-26",181,"115","16042","1106","1098","16369","57.319816","0","29","109","0","0","127","70",1.134,35.11,2126072,24385,"D",2,"    Bacteria",97.53,99.28
"728","HUMO829","1105502193","WP_071846343.1","NG_052440.1","1","1","aadA1","aadA1","ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1 NG_052440.1:101-892","   20201","     579","     792","   98.11","   98.11","  100.00","  101.93","   24.88","18526.60","1.0e-26",191,"116","19633","777","777","19707","155.212222","0","46","20","6","0","155","82",0.792,35.11,2126072,24385,"D",2,"    Bacteria",98.11,100
"729","HUMO829","1105502216","WP_071846366.1","NG_052492.1","1","1","dfrA1","dfrA1","trimethoprim-resistant_dihydrofolate_reductase_DfrA1 NG_052492.1:99-572","   27013","     346","     474","   91.56","   91.56","  100.00","  109.22","   55.53","25991.11","1.0e-26",263,"159","26256","434","434","26322","993.928323","0","105","22","0","0","216","118",0.474,35.11,2126072,24385,"D",2,"    Bacteria",91.56,100
"730","HUMO829","1398001652","WP_110174956.1","NG_059898.1","1","1","blaTEM-235","blaTEM","class_A_beta-lactamase_TEM-235 NG_059898.1:101-961","    7560","     631","     861","   63.65","   63.65","  100.00","  157.12","    8.78"," 5859.76","1.0e-26",57,"29","7560","548","548","7560","150.048214","0","41","0","0","0","57","29",0.861,35.11,2126072,24385,"D",2,"    Bacteria",63.65,100
"731","HUMO829","1469324127","WP_117664257.1","NG_064793.1","1","1","cfxA6","cfxA6","broad-spectrum_class_A_beta-lactamase_CfxA6 NG_064793.1:101-1063","   26642","     704","     963","   99.69","  100.00","   99.69","  100.00","   25.59","24602.43","1.0e-26",350,"232","24365","963","960","24646","44.974488","0","45","92","1","0","209","112",0.963,35.11,2126072,24385,"D",2,"    Bacteria",100,99.69
"732","HUMO829","445949202","WP_000027057.1","NG_050145.1","1","1","blaTEM-1","blaTEM","broad-spectrum_class_A_beta-lactamase_TEM-1 NG_050145.1:101-961","    3228","     632","     861","   86.99","   86.99","  100.00","  114.95","    3.76"," 1745.54","1.0e-26",25,"13","3225","749","749","3234","13.675703","0","13","1","0","1","25","13",0.861,35.11,2126072,24385,"D",2,"    Bacteria",86.99,100
"733","HUMO829","446181176","WP_000259031.1","NG_048082.1","1","1","sul1","sul1","sulfonamide-resistant_dihydropteroate_synthase_Sul1 NG_048082.1:101-940","   22675","     614","     840","  100.00","  100.00","  100.00","  100.00","   25.81","20896.22","1.0e-26",225,"137","21636","840","840","21684","54.553605","0","43","10","0","3","170","94",0.84,35.11,2126072,24385,"D",2,"    Bacteria",100,100
"734","HUMO829","446403113","WP_000480968.1","NG_047464.1","1","1","aph(6)-Id","aph(6)-Id","aminoglycoside_O-phosphotransferase_APH(6)-Id NG_047464.1:101-937","    5389","     614","     837","  100.00","  100.00","  100.00","  100.00","    4.97"," 3797.46","1.0e-26",110,"82","4161","837","837","4164","4.822549","0","11","1","0","0","36","21",0.837,35.11,2126072,24385,"D",2,"    Bacteria",100,100
"735","HUMO829","446626072","WP_000703418.1","NG_047737.1","1","1","dfrA7","dfrA7","trimethoprim-resistant_dihydrofolate_reductase_DfrA7 NG_047737.1:101-574","    6463","     347","     474","  100.00","  100.00","  100.00","  100.00","   11.14"," 5490.60","1.0e-26",119,"86","5261","474","474","5279","17.839845","0","19","6","0","0","44","25",0.474,35.11,2126072,24385,"D",2,"    Bacteria",100,100
"736","HUMO829","446726751","WP_000804064.1","NG_048154.1","1","1","tet(A)","tet(A)","tetracycline_efflux_MFS_transporter_Tet(A) NG_048154.1:101-1300","   40615","     875","    1200","   99.92","  100.00","   99.92","  100.00","   32.52","38063.75","1.0e-26",440,"270","38833","1200","1199","39023","268.016299","0","76","58","0","4","329","174",1.2,35.11,2126072,24385,"D",2,"    Bacteria",100,99.92
"737","HUMO829","446864677","WP_000941933.1","NG_067231.1","1","1","fosA7.5","fosA7_fam","fosfomycin_resistance_glutathione_transferase_FosA7.5 NG_067231.1:101-523","    3585","     310","     423","  100.00","  100.00","  100.00","  100.00","    7.96"," 2752.36","1.0e-26",46,"31","3352","423","423","3367","13.329354","0","16","5","0","0","29","15",0.423,35.11,2126072,24385,"D",2,"    Bacteria",100,100
"738","HUMO829","446966009","WP_001043265.1","NG_048118.1","1","1","sul2","sul2","sulfonamide-resistant_dihydropteroate_synthase_Sul2 NG_048118.1:101-916","    3517","     599","     816","   79.53","   79.53","  100.00","  125.73","    3.63"," 2068.44","1.0e-26",60,"44","2955","649","649","2961","6.971187","0","10","2","0","0","26","14",0.816,35.11,2126072,24385,"D",2,"    Bacteria",79.53,100
"739","HUMO829","486295963","WP_001574277.1","NG_048203.1","1","1","tet(L)","tet(L)","tetracycline_efflux_MFS_transporter_Tet(L) NG_048203.1:101-1477","    5887","    1010","    1377","   60.35","   61.07","   98.81","  163.73","    1.59"," 3447.35","1.0e-26",239,"198","2137","841","831","2195","3.188142","19","7","10","1","13","16","8",1.377,35.11,2126072,24385,"D",2,"    Bacteria",61.07,98.81
"740","HUMO829","488251003","WP_002322211.1","NG_047755.1","1","1","dfrF","dfrF","trimethoprim-resistant_dihydrofolate_reductase_DfrF NG_047755.1:101-595","   15539","     362","     495","  100.00","  100.00","  100.00","  100.00","   28.75","14484.24","1.0e-26",209,"144","14172","495","495","14230","42.891787","0","42","11","5","0","125","68",0.495,35.11,2126072,24385,"D",2,"    Bacteria",100,100
"741","HUMO829","488624287","WP_002560998.1","NG_048269.1","1","1","tet(Q)","tet(Q)","tetracycline_resistance_ribosomal_protection_protein_Tet(Q) NG_048269.1:101-2026","   23994","    1408","    1926","   96.37","   97.30","   99.04","  102.77","   13.33","20079.77","1.0e-26",246,"156","24360","1874","1856","25680","67.915888","38","43","440","0","0","195","110",1.926,35.11,2126072,24385,"D",2,"    Bacteria",97.3,99.04
"742","HUMO829","488650015","WP_002586627.1","NG_048281.1","1","1","tet(W)","tet(W)","tetracycline_resistance_ribosomal_protection_protein_Tet(W) NG_048281.1:101-2020","   54468","    1396","    1920","  100.00","  100.00","  100.00","  100.00","   26.90","50418.06","1.0e-26",597,"363","51434","1920","1920","51647","136.214375","0","54","63","0","4","412","211",1.92,35.11,2126072,24385,"D",2,"    Bacteria",100,100
"743","HUMO829","488673313","WP_002602099.1","NG_048125.1","1","1","tet(32)","tet(32)","tetracycline_resistance_ribosomal_protection_protein_Tet(32) NG_048125.1:101-2020","   20853","    1405","    1920","   74.27","   74.27","  100.00","  134.64","   10.04","16991.82","1.0e-26",262,"174","19154","1426","1426","19283","64.929902","0","27","41","0","1","155","79",1.92,35.11,2126072,24385,"D",2,"    Bacteria",74.27,100
"744","HUMO829","490469169","WP_004339683.1","NG_047634.1","1","1","cfxA_fam","cfxA_fam","CfxA_family_broad-spectrum_class_A_beta-lactamase NG_047634.1:44-1009","    9102","     708","     966","   92.75","   92.75","  100.00","  107.81","    8.36"," 7181.07","1.0e-26",131,"92","8038","896","896","8071","28.688623","0","19","11","0","0","66","34",0.966,35.11,2126072,24385,"D",2,"    Bacteria",92.75,100
"745","HUMO829","499845527","WP_011526261.1","NG_055990.1","1","1","tet(W)","tet(W)","tetracycline_resistance_ribosomal_protection_protein_Tet(W) NG_055990.1:101-2020","    2931","    1410","    1920","   59.69","   60.16","   99.22","  166.23","    0.98","  532.86","1.0e-26",81,"64","1836","1155","1146","1884","0.945482","0","3","16","0","0","15","8",1.92,35.11,2126072,24385,"D",2,"    Bacteria",60.16,99.22
